Links,Claims,Date,Date
https://www.indiatoday.in//fact-check/story/nepali-tiktok-starts-fact-check-finnish-minister-1632424-2019-12-29, Rare images of Babri Masjid Only one of the four images is of Babri Masjid,20-Nov-19,20-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-old-video-of-pro-khalistan-rally-passed-off-as-anti-nrc-stir-in-punjab-1632054-2019-12-27, A wall of Kolkata's 'Paribesh Bhawan' building is full of air conditioners,17-Nov-19,17-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-detention-centre-baby-mother-1631989-2019-12-27, China built a sea bridge at the same cost as of the Statue of Unity in Gujarat,17-Nov-19,17-Nov-19
https://www.indiatoday.in//fact-check/video/fact-check-are-policemen-protesting-against-caa-nrc-1631765-2019-12-26, This is the rate chart of food items at the Indian Parliament canteenThe viral rate chart is almost four years old,15-Nov-19,15-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-are-muslims-wearing-turbans-in-protests-to-show-that-sikhs-are-against-caa-1631762-2019-12-26," These are images of hummingbird, the world’s smallest bird",14-Nov-19,14-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-saryu-roy-dancing-after-defeating-jharkhand-cm-raghubar-das-1631459-2019-12-25," According to CNN, “Titanic” singer Celine Dion died in a plane crash",14-Nov-19,14-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-video-of-this-grieving-woman-has-no-relation-to-anti-caa-protests-1631444-2019-12-25, Cameraman cried after footballer Andre Gomes’ broke his ankle on the fieldThe man is an Iraqi photojournalist who cried after Iraq lost to Qatar in the Asian Cup this year,13-Nov-19,13-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-anti-caa-protests-in-hyderabad-passed-off-as-police-crackdown-post-nrc-in-assam-1630999-2019-12-23, A photograph of the Israeli prime minister's son who serves in the army,13-Nov-19,13-Nov-19
https://www.indiatoday.in//fact-check/story/picture-showing-muslim-nation-poster-in-priyanka-gandhi-protest-is-fake-1630995-2019-12-23, Milk from only Punganur cows used to worship Lord Venkateshwara at Tirupati,11-Nov-19,11-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-2-year-old-picture-of-syria-airstrikes-passed-off-as-indian-army-s-attack-in-pok-1630624-2019-12-22, Rare clip of Bruce Lee playing ping-pong with NunchakuNot a real Bruce Lee but an Ad film made for Nokia phone launch,8-Nov-19,8-Nov-19
https://www.indiatoday.in//fact-check/story/policemen-protest-anti-caa-citizenship-amendment-act-viral-photo-1630425-2019-12-21, Coca-Cola sold just 25 bottles in its first year,8-Nov-19,8-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-viral-video-police-atrocity-not-related-nrc-1630384-2019-12-21, Statue of Unity attracted more tourists than Taj Mahal and thrice more in revenue,8-Nov-19,8-Nov-19
https://www.indiatoday.in//india/story/jamia-university-protest-hijab-girls-save-friend-viral-photo-1629801-2019-12-19, Pakistan painted its national flag on the rooftop of Kartarpur gurudwara The building in the viral image is an immigration centre,8-Nov-19,8-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-is-this-the-school-bus-anti-caa-protesters-targeted-in-delhi-s-seelampur-1629431-2019-12-18," Funeral photo of the richest man in Kuwait, Nassi Al Kharki, and his wealth",7-Nov-19,7-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-this-little-girl-was-not-injured-in-stone-pelting-on-trains-in-india-1629414-2019-12-18," New map of India after bifurcation of Jammu and Kashmir, showing the union territories of J&K and Ladakh",6-Nov-19,6-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-girl-in-viral-pic-with-rahul-gandhi-is-not-the-face-of-jamia-protests-1629344-2019-12-18," Delhiites are finding it hard to breathe, but Manoj Tiwari is happily bursting firecrackersThe image is five years old",6-Nov-19,6-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-no-this-is-not-abvp-man-in-the-garb-of-delhi-police-1629178-2019-12-18, Beggar pretending to be handicapped is from DelhiThe video is from Pakistan,6-Nov-19,6-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-rpf-constable-s-death-in-accident-linked-to-anti-caa-violence-1629074-2019-12-17, A photo from Kashmir showing a kid protecting his sister during firing The photograph is at least four years old and is from Syria,5-Nov-19,5-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-old-image-of-egyptian-child-kidnapper-passed-off-as-jamia-protester-1628812-2019-12-16, Bad food being served in Tejas Express and 24 people fell ill out of which three are in ICU,4-Nov-19,4-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-eight-year-old-photo-passed-off-as-police-atrocities-on-jamia-students-1628809-2019-12-16, Bus drivers in Japan are on strike,4-Nov-19,4-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-video-of-little-girl-crying-goes-viral-with-misleading-claim-1628768-2019-12-16, Funeral picture of Indira Gandhi,1-Nov-19,1-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-is-this-rahul-gandhi-lying-on-the-ground-after-a-trip-and-fall-1628490-2019-12-15, Video of Diwali fireworks in MumbaiThis is not the video of actual fireworks but a digital simulation created in 2013,1-Nov-19,1-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-photo-eid-procession-bangladesh-passed-cab-protest-mumbai-1628331-2019-12-14," PM Narendra Modi wears the keffiyeh, a kind of Arabic headgear, to impress the Saudi kingThe viral image is photoshopped",31-Oct-19,31-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-incident-of-a-man-kidnapped-and-raped-by-three-women-is-not-from-telangana-1627822-2019-12-12, Image of fingerprint-shaped building in Thailand’s BangkokIt is not a real building but a digital creation,31-Oct-19,31-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-photoshopped-image-passed-off-as-live-suicide-from-dubai-s-burj-khalifa-1627818-2019-12-12, Satellite image of India on Diwali night was taken by NASAThis is a composite image of India created by NOAA on population growth,30-Oct-19,30-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-no-lawyers-are-not-exempted-at-toll-plazas-on-the-national-highways-1627802-2019-12-12, Raging fire engulfed a hotel named “Golden” in Ghatkopar area of Mumbai,30-Oct-19,30-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-mainstream-media-fall-for-crazy-satire-story-on-viagra-filled-river-1627512-2019-12-11, The Indian Army has sent advance Diwali greetings to Pakistan in the form of multiple rocket launches,29-Oct-19,29-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-bangla-second-language-london-viral-social-media-1627457-2019-12-11, BJP candidate and former Maharashtra minister Pankaja Munde broke down after losing to her cousin in the assembly election,28-Oct-19,28-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-viral-post-showing-chinese-biz-tycoon-jack-ma-struggle-1627178-2019-12-10, Actress Swara Bhaskar holding a placard seeking justice for Kamlesh TiwariThe viral image of the actress is photoshopped,26-Oct-19,26-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-is-amit-shah-touching-feet-swami-nithyananda-1626737-2019-12-09, Maharashtra CM Devendra Fadnavis enjoys lavish food during PMC crisis,26-Oct-19,26-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-did-this-man-track-down-and-brutally-torture-his-three-year-old-daughter-s-rapist-1626684-2019-12-09, Sculpture of baby inside a womb was carved by a man who lost his wife and unborn child to drunk drivingAn artist carved this sculpture as a tribute to women,25-Oct-19,25-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-photoshopped-image-of-floating-rock-flies-around-internet-1626456-2019-12-08," BJP MLA from Haryana, Bakshish Singh Virk, said EVMs have been tampered to ensure his party’s victoryThe video has been edited to alter the meaning of Virk’s statement",24-Oct-19,24-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-fake-names-hyderabad-rape-accused-go-viral-with-communal-twist-1626427-2019-12-08, Image of illuminated bridge over a sea is from Mumbai,23-Oct-19,23-Oct-19
https://www.indiatoday.in//fact-check/story/video-brazilian-man-beating-daughters-passed-rajasthan-1626255-2019-12-07, Real video of Israel’s anti-missile defence systemThis is a CGI video game,23-Oct-19,23-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-no-nirmala-sitharaman-never-said-onion-price-rise-doesn-t-matter-to-me-1625618-2019-12-05," Dushyant Chautala, leader of Haryana’s Jannayak Janta Party, has said he will support the BJP if needed",22-Oct-19,22-Oct-19
https://www.indiatoday.in//fact-check/video/fact-check-are-mps-feasting-on-your-money-1625474-2019-12-05, Dubai skyscraper Burj Khalifa displayed image of Sir Syed Ahmad Khan,22-Oct-19,22-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-has-saamana-changed-masthead-to-green-with-secular-tagline-1625247-2019-12-04, 910430414 is the mobile number of lawyer Rajeev Dhavan who tore the Ayodhya map in Supreme Court,21-Oct-19,21-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-how-a-us-warship-pushed-navy-day-into-a-whirlpool-of-controversies-1625226-2019-12-04," After the mother of the baby died, this father found the unusual way to feed the baby",20-Oct-19,20-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-video-has-nothing-to-do-with-hyderabad-vet-s-last-rites-1625166-2019-12-04, Japan constructed a bridge in 24 hours,19-Oct-19,19-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-pm-modi-s-image-photoshopped-along-with-starving-woman-from-africa-1624569-2019-12-02," New Rs 1,000 currency notes are going to be issued",19-Oct-19,19-Oct-19
https://www.indiatoday.in//fact-check/story/tasbih-muslims-maharashtra-1624274-2019-12-02, A Syrian child sleeps between the graves of his mother and father,19-Oct-19,19-Oct-19
https://www.indiatoday.in//fact-check/story/akshay-kumar-nathuram-godse-mahatma-gandhi-tweet-viral-1624249-2019-12-01," Cauvery water comes in and goes back to Mayavaram village every year, naturally",18-Oct-19,18-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-did-police-thrash-accused-in-rape-and-murder-of-hyderabad-vet-in-public-1624238-2019-12-01, Leopards sighted in Abhinav Nagar area of Mumbai,17-Oct-19,17-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-morphed-tweet-of-pm-modi-on-maharashtra-politics-goes-viral-1623126-2019-11-27, Mexico has been hit by a devastating earthquake measuring 8,17-Oct-19,17-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-rumours-take-venomous-wings-turns-butterfly-into-dreaded-killer-1623120-2019-11-27, Hindu man burnt the Indian national flag as he wanted saffron flag to be hoisted instead of the Tricolour,17-Oct-19,17-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-is-bill-gates-the-son-of-a-woodcutter-1622879-2019-11-27," Ghats of Varanasi, from where Prime Minister Narendra Modi has been elected, are dirty",16-Oct-19,16-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-don-t-believe-this-sweet-story-about-apples-in-norway-1622794-2019-11-26, Image of camera crew along with PM Modi’s Mamallapuram pics,16-Oct-19,16-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-new-york-restaurant-serving-human-flesh-1622462-2019-11-25, RSS workers set ablaze Christian couple after they resisted land grabbing,15-Oct-19,15-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-morphed-image-of-soccer-stars-goes-viral-with-pray-for-gaza-message-1622263-2019-11-25," World’s largest anaconda that has killed 257 humans and 2,325 animals, was killed by Africa’s Royal British commandos after 37 days",15-Oct-19,15-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-old-photo-goes-viral-as-protest-against-hike-in-jnu-hostel-fees-1622255-2019-11-24," Kid found at Nagpur railway station, police seek help in locating family",13-Oct-19,13-Oct-19
https://www.indiatoday.in//fact-check/story/photo-dalit-activist-jnu-professor-kancha-ilaiah-viral-misleading-1622045-2019-11-23," Viral video of tear gas shelling in KashmirThis video is from Jakarta, Indonesia",12-Oct-19,12-Oct-19
https://www.indiatoday.in//fact-check/story/delhi-high-tech-digital-attendance-pakistan-school-rawalpindi-1622040-2019-11-23, The viral video is of Narendra Modi’s mother,10-Oct-19,10-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-are-these-the-original-idols-of-lord-ram-lakshman-and-sita-from-ayodhya-1621373-2019-11-21," A Kashmiri Muslim man has been invited to Bigg Boss season 13 and the show deliberately partnered him with a Brahmin woman to encourage ""Love Jihad""",9-Oct-19,9-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-viral-photo-of-cyclist-on-temple-wall-is-not-from-india-1620975-2019-11-20, A Dalit man was lynched to death for watching garba dance in Gujarat,9-Oct-19,9-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-four-year-old-incident-of-nude-protest-goes-viral-as-atrocity-on-christian-couple-1619900-2019-11-17, Shivraj Singh Chouhan is faking his hand fracture,7-Oct-19,7-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-no-new-university-airport-or-metro-in-gujarat-in-last-2-decades-of-bjp-rule-1619876-2019-11-17, Picture of Mahatma Gandhi being assassinated by Nathuram Godse,5-Oct-19,5-Oct-19
https://www.indiatoday.in//fact-check/story/fact-check-afghan-and-turkish-mosques-passed-off-as-babri-masjid-1619435-2019-11-15," Cover picture of a blog shows police brutality on elderly man, implying it is from Kashmir",4-Oct-19,4-Oct-19
https://www.indiatoday.in//fact-check/story/air-conditioners-wall-kolkata-paribesh-bhawan-singapore-1619060-2019-11-14," Sign on a shelf implies if you like a book on PM Narendra Modi, you could also try a book on Adolf Hitler",3-Oct-19,3-Oct-19
https://www.indiatoday.in//fact-check/story/there-is-sea-of-difference-between-cost-of-this-chinese-bridge-and-statue-of-unity-1619047-2019-11-14, FRDI Bill 2017 is being reintroduced in ParliamentThe Bill was introduced in Parliament in 2017 and withdrawn in 2018,2-Oct-19,2-Oct-19
https://www.indiatoday.in//fact-check/story/parliament-food-rate-card-viral-false-1618616-2019-11-13," Maneka Gandhi said BJP is the world's largest party; what's the harm if 2-4 rapes happen?Maneka Gandhi said BJP is the world's largest political party with 11 crore members; therefore, the whole party can't be blamed for 1-2 cases",2-Oct-19,2-Oct-19
https://www.indiatoday.in//fact-check/story/hummingbird-small-bird-viral-nail-fingertip-truth-miniature-artist-1618611-2019-11-13, Abu Kamil was beaten up by members of his own community for raping a girl,2-Oct-19,2-Oct-19
